customer_id,gender,region,plan_type,tenure_months,total_usage,support_tickets,last_login_days,churn
11570,Male,West,Basic,42,3634.776085224597,2,42,0
11571,Female,East,Standard,46,1708.662465353798,2,11,1
11572,Male,South,Standard,14,2932.5486091317925,1,9,0
11573,Female,East,Basic,54,9337.439201714307,1,9,1
11574,Female,North,Standard,39,3638.734752182777,2,51,0
11575,Male,South,Premium,39,1166.2358188129322,3,47,0
11576,Male,North,Basic,21,918.992425728356,2,57,0
11577,Female,West,Premium,54,1886.9011508640533,5,13,1
11578,Female,South,Standard,55,1362.372123328542,3,32,0
11579,Male,East,Standard,11,5000.93223357565,3,38,0
11580,Male,South,Premium,50,3540.759297338528,0,40,0
11581,Male,South,Standard,10,8429.915981364315,0,44,1
11582,Female,South,Standard,15,8822.677471069055,4,40,0
11583,Female,North,Premium,30,4785.46594008902,1,27,0
11584,Male,West,Standard,44,8896.418335189486,1,21,0
11585,Female,South,Basic,55,4559.570223436997,0,17,0
11586,Female,East,Premium,17,6455.42502705905,6,14,0
11587,Male,South,Premium,54,1709.0948432127332,4,16,0
11588,Female,South,Premium,56,620.5673620365673,2,1,0
11589,Male,West,Premium,29,1684.8432464074938,0,8,0
11590,Male,East,Basic,17,2593.2678348695235,1,12,0
11591,Female,East,Premium,33,7534.720741099419,0,20,1
11592,Female,North,Premium,38,1817.7019003685589,3,13,1
11593,Male,East,Standard,21,1393.4814858067173,1,40,0
11594,Male,East,Premium,47,9283.332853381542,1,14,1
11595,Male,East,Standard,51,6919.143981205026,0,1,1
11596,Female,South,Premium,14,4785.725298709977,4,26,0
11597,Male,North,Premium,10,1040.18709283601,1,33,0
11598,Male,East,Basic,42,8532.730024556427,0,20,0
11599,Male,East,Standard,23,1171.758464809758,0,36,0
11600,Male,East,Basic,39,6149.360664254272,4,47,0
11601,Female,South,Standard,39,6709.99727695272,0,12,1
11602,Female,South,Premium,14,4061.3741709848737,1,41,1
11603,Male,North,Basic,47,9121.045577545294,1,6,0
11604,Female,West,Standard,22,601.9360559192921,6,34,0
11605,Female,North,Standard,52,8199.357367407023,2,23,0
11606,Female,South,Basic,41,5582.564542756178,2,50,0
11607,Male,East,Standard,28,6150.916871635397,1,54,0
11608,Female,East,Premium,47,9869.573068575268,2,46,0
11609,Female,North,Standard,9,5868.213250866444,1,0,1
11610,Male,East,Premium,23,7990.577057067691,1,41,1
11611,Male,South,Standard,7,1619.9545806257304,0,20,0
11612,Female,North,Basic,24,8111.966961887196,1,40,0
11613,Female,West,Premium,43,7634.621781519248,0,19,0
11614,Male,South,Standard,37,9684.28972634008,0,18,0
11615,Male,South,Premium,59,9363.535286196273,1,20,0
11616,Male,East,Basic,9,2218.4668005629146,1,58,1
11617,Male,South,Standard,38,4702.837979716849,1,56,0
11618,Female,South,Standard,7,9123.68346391125,6,17,0
11619,Male,West,Premium,23,6443.574190105682,2,38,0
11620,Female,East,Basic,25,4690.633903301415,4,24,0
11621,Female,South,Basic,55,1178.493739848224,1,19,0
11622,Female,East,Standard,46,3582.399915638672,1,36,0
11623,Male,South,Premium,51,6685.875496620433,3,30,1
11624,Male,West,Standard,22,7791.453371309921,3,20,0
11625,Female,East,Standard,54,4526.952448691601,1,47,0
11626,Female,East,Premium,43,652.8604808097214,5,15,0
11627,Female,West,Basic,7,6368.404604468351,1,6,0
11628,Female,North,Standard,6,9223.705283026344,1,40,0
11629,Female,South,Standard,36,5014.466414164285,0,39,0
11630,Male,South,Premium,46,9291.404542764,1,42,1
11631,Male,North,Premium,22,3605.597164259165,3,31,0
11632,Male,East,Standard,35,8875.02112237055,2,6,1
11633,Female,East,Basic,49,7884.76355105862,2,39,1
11634,Female,West,Premium,47,9621.241344406028,0,11,0
11635,Male,West,Standard,33,7931.110228583238,3,51,0
11636,Male,West,Basic,21,3282.64952134164,2,52,0
11637,Female,North,Premium,11,9015.618520263244,1,33,1
11638,Male,North,Premium,13,6730.337656965276,1,52,1
11639,Male,East,Standard,56,1704.4863248382485,2,57,0
11640,Male,West,Premium,3,555.0542894196655,6,17,1
11641,Female,East,Standard,13,3721.871481068024,1,12,0
11642,Female,North,Premium,50,7889.955082343607,2,0,0
11643,Male,South,Basic,56,6220.324494924501,0,55,1
11644,Female,East,Basic,41,5318.558881320486,2,33,0
11645,Male,North,Premium,57,136.9035824435557,3,0,0
11646,Male,West,Standard,34,4411.4569507775495,4,24,0
11647,Female,South,Premium,28,1661.4615483799637,2,53,0
11648,Female,South,Standard,40,4600.21723142056,6,8,0
11649,Female,South,Premium,34,9918.52618767958,1,59,0
11650,Male,West,Basic,32,8807.434348887296,1,20,0
11651,Male,South,Standard,23,3175.242980655152,4,6,0
11652,Male,North,Basic,24,5975.723190333025,1,53,0
11653,Female,East,Basic,1,5070.742810797786,2,18,0
11654,Male,South,Basic,24,1387.46535162536,1,30,0
11655,Male,South,Premium,3,9899.084506570323,2,32,1
11656,Male,North,Standard,17,4309.234050471579,1,27,0
11657,Male,West,Basic,7,5106.024467011111,2,49,0
11658,Female,South,Standard,10,6511.233191878306,1,53,0
11659,Female,North,Standard,19,1996.2908779931172,6,20,0
11660,Female,North,Basic,24,2300.0433633600696,2,54,0
11661,Male,West,Premium,9,2006.32840944473,2,37,0
11662,Male,West,Basic,50,3906.208880318631,1,2,0
11663,Male,East,Basic,15,2076.8018689314317,2,56,0
11664,Female,South,Standard,49,9271.320082629652,7,43,0
11665,Female,East,Premium,56,7171.709058867385,1,20,0
11666,Female,North,Standard,58,8988.572135307462,1,10,1
11667,Female,South,Premium,22,8499.992890070962,4,38,0
11668,Female,North,Basic,58,7061.204320477973,1,45,0
11669,Male,North,Premium,17,2503.1872718440773,0,52,0
11670,Female,North,Standard,19,6191.656756435973,5,26,0
11671,Female,West,Basic,9,1944.3587202891467,2,34,0
11672,Female,West,Premium,57,1411.5128802517484,1,20,0
11673,Male,South,Premium,38,6362.494895330802,2,30,0
11674,Female,North,Standard,19,6283.793376029268,1,54,1
11675,Female,North,Premium,8,1650.5592059929345,4,7,0
11676,Female,South,Basic,6,3589.0342047345216,3,31,0
11677,Male,East,Premium,49,756.1836211826079,1,22,1
11678,Male,North,Standard,38,7185.757825491919,5,36,0
11679,Female,West,Premium,45,9876.206948835685,2,2,0
11680,Female,East,Basic,21,7425.070938707839,2,53,0
11681,Female,East,Basic,56,8457.106478796868,1,9,1
11682,Female,East,Premium,29,4815.798098618721,1,56,0
11683,Male,East,Premium,34,1046.2824035508283,0,56,0
11684,Female,East,Basic,12,7293.404572802498,0,59,0
11685,Male,East,Standard,39,2639.549981295065,1,53,0
11686,Female,South,Basic,32,3944.110137249543,1,22,0
11687,Male,South,Premium,6,7060.682574622249,2,38,0
11688,Male,East,Premium,17,9057.366809336265,0,4,0
11689,Female,West,Standard,32,4913.8655850925725,3,58,0
11690,Male,South,Basic,8,9619.89517364705,0,45,0
11691,Female,South,Basic,38,5247.044930110641,2,42,0
11692,Male,East,Standard,29,1312.8534397850922,1,39,0
11693,Male,West,Basic,31,5232.494083671434,0,2,0
11694,Female,East,Standard,19,8620.214288785875,3,37,0
11695,Female,West,Basic,53,5426.646817930767,0,48,0
11696,Male,West,Standard,55,7502.77794383793,1,43,0
11697,Male,North,Standard,9,5524.780357392967,4,3,0
11698,Female,South,Standard,52,5505.940147691714,2,55,1
11699,Female,East,Premium,28,2919.1329228429263,2,10,0
11700,Female,South,Premium,48,2092.478797101892,0,10,1
11701,Male,South,Premium,50,2861.296078862073,6,58,1
11702,Female,West,Basic,51,4464.295120145751,2,47,0
11703,Female,South,Standard,39,8114.942095996314,2,18,1
11704,Male,North,Basic,40,8307.011962308217,2,3,0
11705,Female,East,Basic,53,1717.4403791199088,2,31,1
11706,Female,South,Standard,31,5573.263650127654,2,30,1
11707,Female,East,Premium,19,4218.6744573379365,4,44,0
11708,Female,South,Basic,33,5752.263683817817,2,35,0
11709,Male,East,Basic,26,6511.471531468564,1,50,0
11710,Female,East,Basic,45,2868.158727916674,2,17,1
11711,Female,East,Premium,1,9200.499581221757,0,49,0
11712,Female,South,Standard,11,9360.936734519972,3,54,0
11713,Female,North,Standard,2,1143.041651237862,4,32,0
11714,Female,East,Basic,53,7059.882963050568,1,2,0
11715,Female,West,Standard,35,428.99741077998925,3,5,0
11716,Male,West,Premium,13,560.9815992821153,1,9,0
11717,Male,West,Standard,39,9582.219149421917,0,42,0
11718,Male,North,Basic,34,6979.046035216124,0,18,0
11719,Female,East,Basic,34,3312.962135495694,1,0,0
11720,Female,North,Standard,35,6731.788910684318,1,44,0
11721,Female,East,Basic,32,8473.767001471446,1,34,0
11722,Male,North,Premium,45,8721.944416471908,4,12,0
11723,Female,East,Premium,12,303.1458123392369,1,51,0
11724,Male,West,Premium,33,8200.457273361617,2,32,0
11725,Female,East,Premium,18,8546.706879093334,2,19,0
11726,Female,North,Basic,5,5996.145028495409,0,8,0
11727,Male,East,Basic,19,4851.0480511452215,1,9,0
11728,Male,South,Standard,31,1198.8892802565028,2,33,0
11729,Male,East,Basic,27,2472.1770127221016,1,18,0
11730,Male,West,Standard,42,4955.802684687697,0,52,0
11731,Male,East,Basic,38,8664.289140617751,3,14,1
11732,Male,South,Standard,50,8051.030132313298,1,37,0
11733,Female,South,Standard,15,5009.702851095491,4,36,1
11734,Male,South,Premium,46,7877.7075260217425,5,23,0
11735,Female,North,Standard,56,7680.760412662874,2,36,1
11736,Female,South,Standard,48,5832.251978529413,2,20,0
11737,Female,North,Standard,4,2281.2219889764706,1,32,0
11738,Female,South,Standard,19,3545.2373107225103,2,30,0
11739,Female,North,Standard,21,1724.23904690494,4,21,0
11740,Male,South,Premium,40,170.7900135853168,3,26,0
11741,Male,South,Standard,57,897.2017702802216,4,54,0
11742,Male,East,Standard,1,7620.293780491935,0,52,0
11743,Female,South,Standard,20,431.5128925982275,2,18,0
11744,Male,East,Basic,22,4058.541124259838,1,10,0
11745,Female,South,Basic,54,9859.225283552332,2,12,0
11746,Female,South,Premium,13,7972.868256321179,4,6,1
11747,Female,East,Standard,41,7531.114289887724,2,26,0
11748,Female,East,Standard,1,2819.61680293422,3,23,0
11749,Male,North,Basic,15,6453.129134547497,3,45,0
11750,Male,West,Standard,15,5037.247292075391,1,24,1
11751,Male,East,Premium,14,6275.861573051663,5,46,0
11752,Male,North,Standard,5,4414.57957803562,4,22,0
11753,Male,South,Premium,58,5356.534099001084,1,50,0
11754,Female,East,Basic,49,9885.122865275049,2,36,0
11755,Male,East,Premium,6,3360.1972645788505,3,54,0
11756,Female,South,Premium,41,2242.882457494864,3,21,0
11757,Female,South,Premium,31,4540.094984024157,1,21,0
11758,Female,South,Premium,52,5290.773055029624,3,2,1
11759,Male,South,Premium,26,947.725478812886,1,10,0
11760,Female,West,Premium,58,8079.123019567844,1,52,0
11761,Female,East,Premium,25,4278.322598179437,1,23,0
11762,Male,South,Premium,51,4190.549654927223,2,24,0
11763,Female,South,Premium,59,6622.5144623643055,3,44,0
11764,Female,West,Basic,55,7755.118900151461,1,17,0
11765,Female,East,Premium,53,9860.808670803555,0,49,0
11766,Male,North,Premium,58,1817.845015103026,0,47,0
11767,Female,East,Standard,49,3521.0012661904025,1,50,0
11768,Female,North,Standard,39,1765.746960491488,3,27,0
11769,Male,West,Standard,40,8820.464779449861,2,38,0
11770,Male,South,Premium,15,5530.083062755613,3,9,0
11771,Female,West,Basic,6,8539.156947482308,3,33,0
11772,Male,East,Basic,1,9853.730381368758,3,25,1
11773,Male,South,Standard,41,5547.046140261311,1,35,0
11774,Male,East,Standard,7,1269.7030099880976,1,23,0
11775,Male,North,Premium,54,3676.550436877101,3,19,0
11776,Male,East,Basic,52,458.2740429597719,2,46,0
11777,Male,West,Basic,51,8508.079374668852,4,32,0
11778,Male,West,Standard,4,277.08072190831297,1,35,1
11779,Female,West,Basic,1,5962.631402286418,0,22,0
11780,Male,South,Standard,41,1150.7195304828424,2,24,1
11781,Male,East,Standard,2,174.82262980220645,4,44,0
11782,Male,South,Premium,48,2635.8893783879066,0,7,1
11783,Female,East,Standard,34,5563.336711071866,0,53,0
11784,Male,North,Premium,35,843.3703308250914,4,5,0
11785,Male,East,Basic,46,6187.390041503928,0,31,0
11786,Female,East,Basic,13,6752.7229892603145,2,56,1
11787,Male,East,Standard,17,9700.011191123174,0,7,0
11788,Female,East,Standard,10,9005.417095842415,0,32,0
11789,Female,North,Premium,3,5711.231915530468,0,1,0
11790,Male,South,Premium,4,7954.311606228936,1,55,0
11791,Female,West,Basic,25,3700.046708305221,2,2,0
11792,Male,East,Basic,37,5898.550939029211,4,1,0
11793,Male,West,Standard,43,4093.2062823713727,3,9,1
11794,Female,West,Standard,38,3436.71344094937,1,4,0
11795,Female,West,Premium,29,7303.630910161941,2,45,0
11796,Male,West,Standard,1,3037.0383884387843,2,48,0
11797,Male,East,Premium,51,3867.467473050264,3,32,0
11798,Female,West,Basic,30,3734.998553699717,0,46,0
11799,Male,East,Basic,39,8716.993929143686,1,57,0
11800,Male,North,Standard,55,1787.004252514911,1,21,0
11801,Male,South,Premium,10,3876.6103404599007,1,3,0
11802,Female,South,Standard,29,8889.91093811534,0,55,0
11803,Male,East,Standard,44,251.5138161979755,1,18,0
11804,Male,East,Premium,32,9483.883253748323,5,9,0
11805,Male,South,Standard,44,8999.114155975287,0,2,0
11806,Female,West,Premium,1,4236.69664945024,3,7,0
11807,Female,East,Premium,41,6564.9502766146825,1,17,0
11808,Female,West,Standard,17,9911.559940157844,1,1,0
11809,Male,East,Premium,55,5593.98893291159,2,38,1
11810,Female,East,Basic,12,1059.2970453115229,1,9,1
11811,Male,North,Basic,2,8551.046033951074,1,19,0
11812,Female,North,Basic,9,1428.100984116361,2,51,1
11813,Male,South,Basic,12,2646.9893904990336,0,29,0
11814,Female,North,Standard,25,8747.801995286442,3,6,1
11815,Male,North,Basic,57,2634.68919719062,2,24,0
11816,Male,South,Basic,36,7476.350713462215,2,13,0
11817,Female,West,Basic,54,4531.969419712743,0,9,0
11818,Male,North,Basic,44,7621.514561759947,1,13,0
11819,Female,West,Standard,50,2400.287225887957,1,32,0
11820,Female,South,Basic,35,4253.698697093128,2,8,0
11821,Male,East,Premium,22,3249.797252056543,1,55,0
11822,Male,West,Premium,33,2565.5360156221445,2,18,0
11823,Female,South,Standard,55,3212.8556708227925,1,37,0
11824,Female,West,Standard,50,3297.6227690948717,3,20,0
11825,Female,South,Standard,56,9558.24411719764,1,53,0
11826,Male,South,Basic,21,5378.980292879619,3,50,1
11827,Female,East,Standard,55,4674.316664442572,2,46,1
11828,Male,West,Basic,40,5082.853842044838,3,59,0
11829,Male,East,Standard,51,9961.696663126846,4,30,0
11830,Female,East,Premium,22,6570.53213842341,3,2,1
11831,Female,West,Premium,28,7064.5177504915,2,52,0
11832,Male,West,Basic,57,3204.856112449213,2,3,0
11833,Male,South,Standard,4,4768.223328681908,3,31,0
11834,Male,West,Premium,26,1922.247356041433,0,46,0
11835,Male,South,Basic,23,6883.375611337595,2,50,0
11836,Female,South,Premium,48,3510.495804956877,1,12,0
11837,Male,South,Standard,49,7508.0548210424995,2,17,0
11838,Female,South,Basic,23,2210.296970335887,4,9,0
11839,Female,South,Premium,41,4094.679979194889,2,16,1
11840,Female,South,Standard,58,4764.724965617947,2,23,0
11841,Male,West,Basic,8,1748.6010023249894,0,18,0
11842,Male,West,Premium,52,788.9518349683673,6,51,0
11843,Female,North,Premium,32,3238.9702034528746,1,32,0
11844,Female,West,Basic,51,5494.432220909192,0,5,0
11845,Female,East,Standard,39,6561.521590820625,1,42,0
11846,Female,North,Basic,44,4310.18629796344,3,53,1
11847,Male,West,Premium,1,5052.74836973995,3,51,0
11848,Female,East,Premium,56,5477.610446655648,2,33,0
11849,Male,West,Premium,30,5167.917128380911,2,39,0
11850,Male,South,Standard,28,994.2526996838924,3,48,1
11851,Male,North,Premium,17,4109.5102238748095,2,51,0
11852,Male,South,Premium,23,2122.881090938859,1,58,0
11853,Female,North,Basic,38,5383.986145468567,0,56,0
11854,Male,North,Premium,58,7604.954897584446,4,35,0
11855,Female,South,Basic,24,5836.914363124879,2,47,0
11856,Male,North,Premium,22,2296.03632952184,0,18,1
11857,Female,North,Basic,5,2156.7931674154306,1,35,0
11858,Female,West,Basic,25,466.28149111554313,4,0,0
11859,Female,East,Basic,52,4321.170733315596,1,42,0
11860,Female,South,Basic,7,4385.329208008068,3,12,1
11861,Female,West,Standard,54,2440.719818826632,0,24,0
11862,Male,West,Premium,58,7666.158830054377,2,11,0
11863,Female,South,Standard,22,3926.2182963741056,2,28,0
11864,Male,North,Premium,59,6727.07384094645,3,26,0
11865,Female,South,Basic,44,6436.696289015408,1,25,0
11866,Male,East,Premium,37,6086.9305183142105,2,7,1
11867,Male,East,Basic,34,9089.854988791336,1,23,0
11868,Male,South,Premium,36,257.31214630831937,0,19,0
11869,Female,West,Basic,49,773.5693773500923,1,46,1
11870,Male,South,Premium,57,7249.192438464875,1,19,1
11871,Female,East,Premium,57,3599.906597893523,4,0,0
11872,Female,South,Premium,40,9866.571713693167,1,23,1
11873,Male,North,Basic,20,2242.485953072365,3,41,0
11874,Male,South,Premium,37,1915.8484771083624,3,56,0
11875,Female,West,Basic,17,5923.396063481767,2,23,0
11876,Female,North,Standard,52,2866.310260997844,3,22,1
11877,Female,East,Premium,4,3470.8805521833106,1,57,0
11878,Female,South,Basic,53,9218.140807430147,3,33,0
11879,Female,West,Basic,50,359.80241961249243,4,8,0
11880,Female,West,Basic,18,5359.468257180434,2,31,0
11881,Male,East,Standard,28,3415.5043373933963,3,41,1
11882,Female,South,Basic,50,3525.320561937562,3,59,0
11883,Female,West,Standard,16,2553.3072178943294,1,2,0
11884,Male,North,Standard,43,1435.0158591038391,2,37,0
11885,Male,South,Basic,8,441.3684510780847,1,32,0
11886,Male,East,Premium,44,9878.185511775544,1,12,1
11887,Female,North,Standard,18,6637.623648622867,2,37,0
11888,Male,South,Basic,54,7794.332535937589,1,8,0
11889,Male,West,Standard,50,743.5227630694022,0,0,0
11890,Female,East,Basic,29,246.89039369729304,0,12,0
11891,Female,East,Basic,40,6042.8580044625,1,36,0
11892,Female,South,Standard,16,7265.930753411832,3,20,0
11893,Female,East,Basic,30,4009.176035631114,0,10,0
11894,Male,North,Standard,49,3938.775575970883,3,36,0
11895,Female,South,Basic,34,3906.34726114282,1,12,0
11896,Male,North,Premium,30,1612.2828948141073,1,54,0
11897,Female,East,Premium,21,7563.7437608872815,0,33,1
11898,Male,East,Standard,22,2230.4080501698472,2,0,0
11899,Female,East,Standard,47,3311.6639101652822,3,52,0
11900,Female,North,Standard,25,6745.471401899277,3,4,1
11901,Female,East,Standard,22,101.03663690162124,2,39,0
11902,Male,South,Premium,56,7685.946141003796,4,18,0
11903,Male,West,Standard,28,9001.038007840903,4,20,0
11904,Male,South,Basic,39,611.0120151063525,2,31,0
11905,Female,West,Basic,33,5957.0756839568185,2,58,0
11906,Male,East,Standard,2,4143.74380116197,2,4,0
11907,Female,South,Basic,4,876.7875747953752,3,3,0
11908,Female,North,Standard,16,6854.086774470912,0,51,0
11909,Female,West,Basic,12,6161.95436440663,3,33,0
11910,Male,North,Basic,17,6462.337239442539,2,1,0
11911,Female,West,Standard,56,8153.604113866738,2,58,1
11912,Male,East,Standard,36,2940.4978585373,0,3,0
11913,Female,South,Premium,16,6802.97390720038,3,22,0
11914,Female,West,Standard,39,7458.845176374444,2,14,0
11915,Female,South,Premium,23,1771.2681495393956,1,34,0
11916,Male,West,Standard,8,9574.962063118171,1,43,1
11917,Male,West,Basic,57,3465.812342412515,4,53,0
11918,Female,East,Premium,9,7165.711442168611,0,36,0
11919,Male,West,Basic,14,7564.799250230236,2,1,0
11920,Male,North,Standard,55,5089.906101133119,2,28,0
11921,Female,West,Standard,9,1374.301330695415,0,13,0
11922,Female,West,Standard,47,2829.063030934009,5,21,0
11923,Male,West,Standard,53,2419.044828054389,1,22,0
11924,Female,East,Premium,26,5234.559066184123,0,50,0
11925,Female,South,Premium,36,2686.5618228703693,1,23,0
11926,Male,South,Standard,3,5513.027721882199,0,19,0
11927,Male,East,Basic,54,2953.246868431627,2,29,1
11928,Female,North,Premium,10,109.69342340131055,2,18,0
11929,Male,North,Basic,59,3696.2416644478535,0,2,0
11930,Male,East,Standard,25,6107.823446572611,2,51,0
11931,Female,South,Premium,4,7759.598087719397,1,33,0
11932,Female,North,Premium,30,380.80816370175165,1,11,0
11933,Female,East,Premium,50,2657.298706698268,1,33,0
11934,Female,South,Basic,11,9856.07498847191,1,4,0
11935,Male,North,Standard,51,2691.9723464524445,1,58,0
11936,Male,North,Standard,19,7794.256799730504,3,46,0
11937,Female,East,Premium,50,5142.798822234689,3,6,0
11938,Female,South,Premium,13,1309.522442148001,3,44,1
11939,Female,North,Standard,57,6469.661277051028,2,14,0
11940,Female,East,Basic,36,9666.774437318263,3,57,1
11941,Male,North,Premium,3,8879.607424215084,0,52,0
11942,Male,South,Basic,48,6933.898599603194,6,24,0
11943,Female,West,Basic,14,5170.267842742691,0,17,0
11944,Female,North,Standard,10,3261.3967549405265,3,23,1
11945,Male,South,Standard,38,3633.9696030077503,2,23,1
11946,Male,North,Basic,40,3527.446734782169,1,30,0
11947,Male,West,Basic,27,9228.611609610383,1,38,0
11948,Male,West,Standard,24,2191.993344381527,4,9,0
11949,Female,North,Premium,16,3842.4954326712505,2,3,1
11950,Male,East,Basic,10,4376.436032675368,4,6,0
11951,Male,North,Premium,54,4148.1198542151815,0,53,0
11952,Male,South,Basic,53,141.5626536211439,2,25,0
11953,Female,East,Standard,27,2782.6384114643483,1,54,0
11954,Female,South,Premium,7,5035.828670300624,3,4,1
11955,Male,South,Standard,51,7628.883819922471,1,29,0
11956,Male,East,Basic,28,5737.792455267814,2,2,0
11957,Female,West,Standard,26,3910.133845387717,1,55,0
11958,Female,South,Premium,18,6684.894681297149,1,54,0
11959,Male,North,Standard,13,6692.342757961608,4,7,0
11960,Female,West,Premium,8,2554.454359213178,1,50,0
11961,Male,West,Standard,27,1127.364057009248,6,19,1
11962,Female,East,Standard,14,8051.516732629764,2,31,0
11963,Male,North,Premium,41,5344.845555403555,2,16,0
11964,Male,North,Premium,44,1847.595143277179,1,47,0
11965,Female,West,Premium,6,2694.503551210172,2,37,0
11966,Male,South,Basic,20,7687.602476581967,3,44,0
11967,Female,South,Standard,54,6567.39660760985,2,38,0
11968,Female,North,Premium,28,9457.148983957475,2,23,0
11969,Female,West,Basic,23,4702.979406996097,2,56,0
11970,Male,West,Basic,12,616.6476357365872,2,24,1
11971,Male,West,Premium,24,7034.186387484059,3,49,0
11972,Male,East,Premium,51,2623.6164741907032,2,53,0
11973,Female,North,Premium,44,3306.16007923004,2,39,1
11974,Male,North,Basic,22,2046.817712291003,5,10,0
11975,Male,South,Basic,26,3158.4604555501664,3,25,0
11976,Male,South,Standard,22,8311.856708573496,0,8,1
11977,Male,North,Basic,58,5809.4617196076015,3,3,1
11978,Female,North,Premium,7,1180.6220583964875,2,23,0
11979,Male,South,Standard,15,5907.376366576492,4,11,1
11980,Female,North,Standard,48,6372.277219982592,2,38,0
11981,Female,South,Standard,30,8859.754543799407,4,40,1
11982,Female,North,Standard,4,8610.489891616468,4,31,1
11983,Female,East,Premium,6,722.4636507738982,2,40,0
11984,Male,East,Standard,48,8680.311140266327,1,48,0
11985,Male,West,Premium,47,603.7588666927738,0,43,0
11986,Male,North,Basic,2,1625.8076437051614,1,6,0
11987,Female,South,Premium,31,1204.3450205516588,1,47,1
11988,Male,North,Standard,24,1898.8026821604444,3,22,0
11989,Female,North,Basic,35,8052.293742933331,2,15,0
11990,Male,West,Basic,47,6892.581512069052,1,3,0
11991,Male,South,Basic,31,6900.928129550399,1,49,0
11992,Male,North,Standard,25,9229.0634249218,2,59,0
11993,Female,South,Premium,8,3979.325221155691,0,1,1
11994,Male,North,Premium,12,132.54568681091382,0,52,0
11995,Female,West,Standard,54,6433.707675482855,1,32,0
11996,Female,South,Standard,58,8693.936425613923,4,53,0
11997,Female,North,Basic,2,9764.975787554346,0,44,0
11998,Male,East,Premium,15,3702.5380301281066,1,45,1
11999,Male,South,Standard,40,8239.306665586639,4,55,0
12000,Female,West,Standard,59,8507.354371952739,1,45,0
12001,Female,East,Premium,32,1529.934626763701,3,14,1
12002,Female,South,Basic,54,6351.835697031087,1,59,0
12003,Female,South,Basic,11,1814.0869814946057,2,45,0
12004,Female,South,Basic,17,4521.645099721568,1,18,1
12005,Male,South,Premium,54,8804.742500136244,1,58,0
12006,Male,North,Standard,21,7915.724410359026,2,27,0
12007,Male,North,Standard,22,5746.360624614293,1,26,1
12008,Female,South,Standard,33,8106.22072699701,1,23,0
12009,Female,West,Standard,52,1612.9923375557603,3,54,0
12010,Male,North,Premium,55,2029.701739107627,2,54,0
12011,Male,South,Basic,29,2167.7614364136834,1,21,0
12012,Female,South,Basic,15,7782.5341984246015,4,36,0
12013,Female,West,Basic,21,8920.55849494364,1,57,0
12014,Female,West,Basic,54,5672.079572359652,2,50,0
12015,Male,West,Standard,2,9583.919084883186,2,28,0
12016,Female,East,Standard,56,7307.49948693406,2,55,0
12017,Female,South,Premium,42,5680.469955018266,3,30,0
12018,Female,West,Basic,52,6154.746215842019,2,41,0
12019,Male,South,Standard,38,8510.388117139533,2,37,0
12020,Female,North,Standard,3,992.7890034668518,2,34,0
12021,Male,South,Standard,25,1763.3731212840096,1,50,0
12022,Female,South,Basic,13,2736.3203393733083,2,21,0
12023,Female,East,Standard,24,8958.280974303992,0,38,1
12024,Male,North,Basic,31,9454.955214094489,3,44,0
12025,Female,North,Basic,15,3626.088429839753,1,36,1
12026,Male,East,Premium,6,9246.186537511308,1,19,0
12027,Female,West,Premium,41,5513.793229574774,2,16,0
12028,Male,West,Basic,10,4785.410067369718,1,22,0
12029,Female,South,Basic,9,8344.370311503038,3,19,0
12030,Male,East,Basic,50,5506.226025169912,3,53,0
12031,Male,West,Standard,41,4599.374758792019,5,35,0
12032,Female,North,Standard,56,258.0386922763131,2,18,0
12033,Male,East,Standard,50,227.6868577986913,2,3,0
12034,Female,West,Premium,41,6313.154861232168,0,59,0
12035,Male,North,Basic,5,826.8276153844698,2,22,0
12036,Female,East,Standard,45,7395.758556489005,1,10,1
12037,Female,South,Standard,44,6261.180486590818,3,0,1
12038,Female,South,Premium,41,4631.522373850328,3,2,0
12039,Female,North,Premium,19,7127.056066805698,4,47,1
12040,Male,West,Basic,20,9931.40631024754,3,18,0
12041,Female,West,Basic,33,2538.932058961952,0,6,0
12042,Female,East,Standard,43,5614.85143145788,2,47,0
12043,Female,North,Standard,37,8444.273471451172,0,46,0
12044,Female,West,Standard,31,267.06155494362,1,36,0
12045,Female,South,Standard,39,2114.732454154871,2,16,0
12046,Male,North,Standard,13,5257.490695982908,2,43,1
12047,Female,South,Premium,55,5567.235646831754,1,9,0
12048,Male,North,Basic,38,954.6993141183416,7,35,0
12049,Male,East,Premium,45,4133.552304097486,3,37,1
12050,Female,West,Basic,6,5245.869104063193,1,36,0
12051,Female,West,Basic,47,4287.459418222413,5,40,0
12052,Male,West,Basic,8,7035.902932457553,1,42,0
12053,Male,South,Premium,43,7736.502497579238,1,6,1
12054,Male,West,Standard,10,4656.590030642093,3,8,1
12055,Female,North,Basic,41,4314.031305597321,1,28,0
12056,Male,South,Basic,4,7083.100340782616,2,56,0
12057,Male,East,Premium,14,5597.493352982513,2,21,0
12058,Female,South,Premium,4,8717.350521478293,1,36,1
12059,Male,East,Standard,24,4863.346899005263,2,56,0
12060,Female,South,Standard,47,5785.842009154412,2,29,0
12061,Male,West,Basic,21,1375.1715110930122,3,32,0
12062,Female,East,Premium,10,8376.372694264863,3,46,1
12063,Male,West,Standard,46,4280.692103669646,1,48,0
12064,Female,South,Standard,25,7218.726598614285,1,21,0
